 Subcycle   Step   binding_Energy   VDW_Energy   ELE+EGB_Energy  Scaled_Peptide_
 Energy
   27   74  -54.3240  -83.1556   28.8316    0.0000
   27   75  -54.3240  -83.1556   28.8316    0.0000
   28    0  -54.4702  -83.2741   28.8039    0.0000
   28    1  -54.4702  -83.2741   28.8039    0.0000
   28    2  -54.4702  -83.2741   28.8039    0.0000
   28    3  -54.4954  -83.2251   28.7297    0.0000
   28    4  -54.4954  -83.2251   28.7297    0.0000
   28    5  -54.4954  -83.2251   28.7297    0.0000
   28    6  -54.4954  -83.2251   28.7297    0.0000
   28    7  -54.4954  -83.2251   28.7297    0.0000
   28    8  -54.4725  -83.2058   28.7333    0.0000
   28    9  -54.4725  -83.2058   28.7333    0.0000
   28   10  -54.4725  -83.2058   28.7333    0.0000
   28   11  -54.4725  -83.2058   28.7333    0.0000
   28   12  -54.4725  -83.2058   28.7333    0.0000
   28   13  -54.3515  -83.0688   28.7174    0.0000
   28   14  -54.3758  -83.0837   28.7079    0.0000
   28   15  -54.3758  -83.0837   28.7079    0.0000
   28   16  -54.3394  -83.0626   28.7232    0.0000
   28   17  -54.3394  -83.0626   28.7232    0.0000
   28   18  -54.0925  -82.9732   28.8807    0.0000
   28   19  -54.3054  -83.0292   28.7239    0.0000
   28   20  -54.3054  -83.0292   28.7239    0.0000
   28   21  -54.3758  -83.0837   28.7079    0.0000
   28   22  -54.3758  -83.0837   28.7079    0.0000
   28   23  -54.3758  -83.0837   28.7079    0.0000
   28   24  -54.3758  -83.0837   28.7079    0.0000
   28   25  -54.3758  -83.0837   28.7079    0.0000
   28   26  -54.3758  -83.0837   28.7079    0.0000
   28   27  -54.3758  -83.0837   28.7079    0.0000
   28   28  -54.3758  -83.0837   28.7079    0.0000
   28   29  -54.3394  -83.0626   28.7232    0.0000
   28   30  -54.4292  -83.1737   28.7445    0.0000
   28   31  -54.4292  -83.1737   28.7445    0.0000
   28   32  -54.4653  -83.2712   28.8060    0.0000
   28   33  -54.4653  -83.2712   28.8060    0.0000
   28   34  -54.3054  -83.0292   28.7239    0.0000
   28   35  -54.5120  -83.8970   29.3850    0.0000
   28   36  -54.5120  -83.8970   29.3850    0.0000
   28   37  -54.5120  -83.8970   29.3850    0.0000
   28   38  -54.6916  -83.9308   29.2392    0.0000
   28   39  -54.6916  -83.9308   29.2392    0.0000
   28   40  -54.8346  -84.0394   29.2047    0.0000
   28   41  -54.7137  -84.0222   29.3085    0.0000
   28   42  -54.7137  -84.0222   29.3085    0.0000
   28   43  -54.6920  -84.0213   29.3293    0.0000
   28   44  -54.6920  -84.0213   29.3293    0.0000
   28   45  -54.6920  -84.0213   29.3293    0.0000
   28   46  -54.6920  -84.0213   29.3293    0.0000
   28   47  -54.6920  -84.0213   29.3293    0.0000
   28   48  -54.6920  -84.0213   29.3293    0.0000
   28   49  -54.6920  -84.0213   29.3293    0.0000
   28   50  -54.6920  -84.0213   29.3293    0.0000
   28   51  -54.6920  -84.0213   29.3293    0.0000
   28   52  -54.6920  -84.0213   29.3293    0.0000
   28   53  -54.6920  -84.0213   29.3293    0.0000
   28   54  -54.6920  -84.0213   29.3293    0.0000
   28   55  -54.6920  -84.0213   29.3293    0.0000
   28   56  -54.6920  -84.0213   29.3293    0.0000
   28   57  -54.6920  -84.0213   29.3293    0.0000
   28   58  -54.6920  -84.0213   29.3293    0.0000
   28   59  -54.6920  -84.0213   29.3293    0.0000
   28   60  -54.6920  -84.0213   29.3293    0.0000
   28   61  -54.6920  -84.0213   29.3293    0.0000
   28   62  -54.6920  -84.0213   29.3293    0.0000
   28   63  -54.6920  -84.0213   29.3293    0.0000
   28   64  -54.6920  -84.0213   29.3293    0.0000
   28   65  -54.6920  -84.0213   29.3293    0.0000
   28   66  -54.6920  -84.0213   29.3293    0.0000
   28   67  -54.6920  -84.0213   29.3293    0.0000
   28   68  -54.6920  -84.0213   29.3293    0.0000
   28   69  -54.6920  -84.0213   29.3293    0.0000
   28   70  -54.6920  -84.0213   29.3293    0.0000
   28   71  -54.6920  -84.0213   29.3293    0.0000
   28   72  -54.6920  -84.0213   29.3293    0.0000
   28   73  -54.7787  -84.1180   29.3393    0.0000
   28   74  -54.7787  -84.1180   29.3393    0.0000
   28   75  -54.7787  -84.1180   29.3393    0.0000
   29    0  -54.8346  -84.0394   29.2047    0.0000
   29    1  -54.8346  -84.0394   29.2047    0.0000
   29    2  -54.9247  -84.1384   29.2136    0.0000
   29    3  -54.5877  -83.9958   29.4082    0.0000
   29    4  -54.5877  -83.9958   29.4082    0.0000
   29    5  -54.7089  -84.0545   29.3456    0.0000
   29    6  -54.7089  -84.0545   29.3456    0.0000
   29    7  -54.7089  -84.0545   29.3456    0.0000
   29    8  -54.7089  -84.0545   29.3456    0.0000
   29    9  -54.8846  -84.0824   29.1977    0.0000
   29   10  -54.7415  -83.9738   29.2322    0.0000
   29   11  -54.7415  -83.9738   29.2322    0.0000
   29   12  -54.7415  -83.9738   29.2322    0.0000
   29   13  -54.8846  -84.0824   29.1977    0.0000
   29   14  -54.8846  -84.0824   29.1977    0.0000
   29   15  -54.8846  -84.0824   29.1977    0.0000
   29   16  -54.8846  -84.0824   29.1977    0.0000
   29   17  -54.8846  -84.0824   29.1977    0.0000
   29   18  -54.8846  -84.0824   29.1977    0.0000
   29   19  -54.8846  -84.0824   29.1977    0.0000
   29   20  -54.8846  -84.0824   29.1977    0.0000
   29   21  -54.8846  -84.0824   29.1977    0.0000
   29   22  -54.9247  -84.1384   29.2136    0.0000
   29   23  -54.9247  -84.1384   29.2136    0.0000
   29   24  -54.9203  -84.1386   29.2183    0.0000
   29   25  -54.9203  -84.1386   29.2183    0.0000
   29   26  -54.9203  -84.1386   29.2183    0.0000
   29   27  -54.9203  -84.1386   29.2183    0.0000
   29   28  -54.9203  -84.1386   29.2183    0.0000
   29   29  -54.9203  -84.1386   29.2183    0.0000
   29   30  -54.9203  -84.1386   29.2183    0.0000
   29   31  -54.9203  -84.1386   29.2183    0.0000
   29   32  -54.9203  -84.1386   29.2183    0.0000
   29   33  -54.9203  -84.1386   29.2183    0.0000
   29   34  -54.7190  -83.6060   28.8869    0.0000
   29   35  -54.7190  -83.6060   28.8869    0.0000
   29   36  -54.7190  -83.6060   28.8869    0.0000
   29   37  -54.3371  -83.4628   29.1257    0.0000
   29   38  -54.3371  -83.4628   29.1257    0.0000
   29   39  -54.3371  -83.4628   29.1257    0.0000
   29   40  -54.3371  -83.4628   29.1257    0.0000
   29   41  -54.3371  -83.4628   29.1257    0.0000
   29   42  -54.5584  -83.5811   29.0227    0.0000
   29   43  -54.5584  -83.5811   29.0227    0.0000
   29   44  -54.5584  -83.5811   29.0227    0.0000
   29   45  -54.5584  -83.5811   29.0227    0.0000
   29   46  -53.8366  -83.5786   29.7420    0.0000
   29   47  -53.8366  -83.5786   29.7420    0.0000
   29   48  -54.1902  -83.5986   29.4083    0.0000
   29   49  -54.1902  -83.5986   29.4083    0.0000
   29   50  -54.1912  -83.6515   29.4603    0.0000
   29   51  -54.1921  -83.6482   29.4562    0.0000
   29   52  -54.2492  -83.6987   29.4495    0.0000
   29   53  -54.2492  -83.6987   29.4495    0.0000
   29   54  -54.2492  -83.6987   29.4495    0.0000
   29   55  -54.2492  -83.6987   29.4495    0.0000
   29   56  -54.2492  -83.6987   29.4495    0.0000
   29   57  -54.1914  -83.6469   29.4556    0.0000
   29   58  -54.1914  -83.6469   29.4556    0.0000
   29   59  -54.1914  -83.6469   29.4556    0.0000
   29   60  -54.1914  -83.6469   29.4556    0.0000
   29   61  -54.1914  -83.6469   29.4556    0.0000
   29   62  -54.1914  -83.6469   29.4556    0.0000
   29   63  -54.1914  -83.6469   29.4556    0.0000
   29   64  -54.1914  -83.6469   29.4556    0.0000
   29   65  -54.1914  -83.6469   29.4556    0.0000
   29   66  -54.0308  -83.7911   29.7603    0.0000
   29   67  -54.0308  -83.7911   29.7603    0.0000
   29   68  -54.0308  -83.7911   29.7603    0.0000
   29   69  -54.0308  -83.7911   29.7603    0.0000
   29   70  -54.0308  -83.7911   29.7603    0.0000
   29   71  -54.0308  -83.7911   29.7603    0.0000
   29   72  -54.0308  -83.7911   29.7603    0.0000
   29   73  -54.0308  -83.7911   29.7603    0.0000
   29   74  -54.0308  -83.7911   29.7603    0.0000
   29   75  -54.0308  -83.7911   29.7603    0.0000
   30    0  -54.9247  -84.1384   29.2136    0.0000
   30    1  -54.9247  -84.1384   29.2136    0.0000
   30    2  -54.9247  -84.1384   29.2136    0.0000
   30    3  -54.9247  -84.1384   29.2136    0.0000
   30    4  -54.9247  -84.1384   29.2136    0.0000
   30    5  -54.9247  -84.1384   29.2136    0.0000
   30    6  -54.9247  -84.1384   29.2136    0.0000
   30    7  -54.9247  -84.1384   29.2136    0.0000
   30    8  -54.9247  -84.1384   29.2136    0.0000
   30    9  -54.9203  -84.1386   29.2183    0.0000
   30   10  -54.9203  -84.1386   29.2183    0.0000
   30   11  -54.9203  -84.1386   29.2183    0.0000
   30   12  -54.9203  -84.1386   29.2183    0.0000
   30   13  -54.9203  -84.1386   29.2183    0.0000
   30   14  -54.9203  -84.1386   29.2183    0.0000
   30   15  -54.7994  -84.1215   29.3221    0.0000
   30   16  -54.7994  -84.1215   29.3221    0.0000
   30   17  -54.7994  -84.1215   29.3221    0.0000
   30   18  -54.7994  -84.1215   29.3221    0.0000
   30   19  -54.7994  -84.1215   29.3221    0.0000
   30   20  -54.7994  -84.1215   29.3221    0.0000
   30   21  -54.6282  -84.0934   29.4652    0.0000
   30   22  -54.6282  -84.0934   29.4652    0.0000
   30   23  -54.6282  -84.0934   29.4652    0.0000
   30   24  -54.6282  -84.0934   29.4652    0.0000
   30   25  -54.6282  -84.0934   29.4652    0.0000
   30   26  -54.6282  -84.0934   29.4652    0.0000
   30   27  -54.6282  -84.0934   29.4652    0.0000
   30   28  -54.6282  -84.0934   29.4652    0.0000
   30   29  -54.6610  -84.0128   29.3518    0.0000
   30   30  -54.6610  -84.0128   29.3518    0.0000
   30   31  -54.6610  -84.0128   29.3518    0.0000
   30   32  -54.6610  -84.0128   29.3518    0.0000
   30   33  -54.6610  -84.0128   29.3518    0.0000
   30   34  -54.6303  -84.0933   29.4630    0.0000
   30   35  -54.6303  -84.0933   29.4630    0.0000
   30   36  -54.6303  -84.0933   29.4630    0.0000
   30   37  -54.5902  -84.0373   29.4471    0.0000
   30   38  -54.5902  -84.0373   29.4471    0.0000
   30   39  -54.5902  -84.0373   29.4471    0.0000
   30   40  -54.7652  -84.0655   29.3002    0.0000
   30   41  -54.7652  -84.0655   29.3002    0.0000
   30   42  -54.7652  -84.0655   29.3002    0.0000
   30   43  -54.7652  -84.0655   29.3002    0.0000
   30   44  -54.7652  -84.0655   29.3002    0.0000
   30   45  -54.7652  -84.0655   29.3002    0.0000
   30   46  -54.7652  -84.0655   29.3002    0.0000
   30   47  -54.7652  -84.0655   29.3002    0.0000
   30   48  -54.7652  -84.0655   29.3002    0.0000
   30   49  -54.7652  -84.0655   29.3002    0.0000
   30   50  -54.8053  -84.1214   29.3161    0.0000
   30   51  -54.8053  -84.1214   29.3161    0.0000
   30   52  -54.8053  -84.1214   29.3161    0.0000
   30   53  -54.8053  -84.1214   29.3161    0.0000
   30   54  -54.8053  -84.1214   29.3161    0.0000
   30   55  -54.8053  -84.1214   29.3161    0.0000
   30   56  -54.8032  -84.1215   29.3183    0.0000
   30   57  -54.8032  -84.1215   29.3183    0.0000
   30   58  -54.8032  -84.1215   29.3183    0.0000
   30   59  -54.8032  -84.1215   29.3183    0.0000
   30   60  -54.8032  -84.1215   29.3183    0.0000
   30   61  -54.8032  -84.1215   29.3183    0.0000
   30   62  -54.8032  -84.1215   29.3183    0.0000
   30   63  -54.8006  -84.1207   29.3201    0.0000
   30   64  -54.4631  -83.9788   29.5158    0.0000
   30   65  -54.4631  -83.9788   29.5158    0.0000
   30   66  -54.4631  -83.9788   29.5158    0.0000
   30   67  -54.6282  -84.0934   29.4652    0.0000
   30   68  -54.6282  -84.0934   29.4652    0.0000
   30   69  -54.6264  -84.0885   29.4622    0.0000
   30   70  -54.7956  -84.1150   29.3195    0.0000
   30   71  -54.7956  -84.1150   29.3195    0.0000
   30   72  -54.7956  -84.1150   29.3195    0.0000
   30   73  -54.7956  -84.1150   29.3195    0.0000
   30   74  -54.7956  -84.1150   29.3195    0.0000
   30   75  -54.3085  -83.5512   29.2428    0.0000
   31    0  -54.9247  -84.1384   29.2136    0.0000
   31    1  -54.9247  -84.1384   29.2136    0.0000
   31    2  -54.9247  -84.1384   29.2136    0.0000
   31    3  -54.9247  -84.1384   29.2136    0.0000
   31    4  -54.9247  -84.1384   29.2136    0.0000
   31    5  -54.9247  -84.1384   29.2136    0.0000
   31    6  -54.7816  -84.0298   29.2481    0.0000
   31    7  -54.7816  -84.0298   29.2481    0.0000
   31    8  -54.9203  -84.1386   29.2183    0.0000
   31    9  -54.9203  -84.1386   29.2183    0.0000
   31   10  -54.9203  -84.1386   29.2183    0.0000
   31   11  -54.9203  -84.1386   29.2183    0.0000
   31   12  -54.9203  -84.1386   29.2183    0.0000
   31   13  -54.9203  -84.1386   29.2183    0.0000
   31   14  -54.9203  -84.1386   29.2183    0.0000
   31   15  -54.9203  -84.1386   29.2183    0.0000
   31   16  -54.9203  -84.1386   29.2183    0.0000
   31   17  -54.8006  -84.1207   29.3201    0.0000
   31   18  -54.8006  -84.1207   29.3201    0.0000
   31   19  -54.8006  -84.1207   29.3201    0.0000
   31   20  -54.8006  -84.1207   29.3201    0.0000
   31   21  -54.8006  -84.1207   29.3201    0.0000
   31   22  -54.8006  -84.1207   29.3201    0.0000
   31   23  -54.8006  -84.1207   29.3201    0.0000
   31   24  -54.8006  -84.1207   29.3201    0.0000
   31   25  -54.8006  -84.1207   29.3201    0.0000
   31   26  -54.8006  -84.1207   29.3201    0.0000
   31   27  -54.8006  -84.1207   29.3201    0.0000
   31   28  -54.8006  -84.1207   29.3201    0.0000
   31   29  -54.8006  -84.1207   29.3201    0.0000
   31   30  -54.8006  -84.1207   29.3201    0.0000
   31   31  -54.8006  -84.1207   29.3201    0.0000
   31   32  -54.8006  -84.1207   29.3201    0.0000
   31   33  -54.8006  -84.1207   29.3201    0.0000
   31   34  -54.8006  -84.1207   29.3201    0.0000
   31   35  -54.8006  -84.1207   29.3201    0.0000
   31   36  -54.8006  -84.1207   29.3201    0.0000
   31   37  -54.8006  -84.1207   29.3201    0.0000
   31   38  -54.8006  -84.1207   29.3201    0.0000
   31   39  -54.8006  -84.1207   29.3201    0.0000
   31   40  -54.8006  -84.1207   29.3201    0.0000
   31   41  -54.8006  -84.1207   29.3201    0.0000
   31   42  -54.8006  -84.1207   29.3201    0.0000
   31   43  -54.8006  -84.1207   29.3201    0.0000
   31   44  -54.8006  -84.1207   29.3201    0.0000
   31   45  -54.8006  -84.1207   29.3201    0.0000
   31   46  -54.8006  -84.1207   29.3201    0.0000
   31   47  -54.8006  -84.1207   29.3201    0.0000
   31   48  -54.8006  -84.1207   29.3201    0.0000
   31   49  -54.8006  -84.1207   29.3201    0.0000
   31   50  -54.8006  -84.1207   29.3201    0.0000
   31   51  -54.8006  -84.1207   29.3201    0.0000
   31   52  -54.8006  -84.1207   29.3201    0.0000
   31   53  -54.8006  -84.1207   29.3201    0.0000
   31   54  -54.8006  -84.1207   29.3201    0.0000
   31   55  -54.8006  -84.1207   29.3201    0.0000
   31   56  -54.8006  -84.1207   29.3201    0.0000
   31   57  -54.8006  -84.1207   29.3201    0.0000
   31   58  -54.8006  -84.1207   29.3201    0.0000
   31   59  -54.8006  -84.1207   29.3201    0.0000
   31   60  -54.8006  -84.1207   29.3201    0.0000
   31   61  -54.8006  -84.1207   29.3201    0.0000
   31   62  -54.8006  -84.1207   29.3201    0.0000
   31   63  -54.8006  -84.1207   29.3201    0.0000
   31   64  -54.8006  -84.1207   29.3201    0.0000
   31   65  -54.8006  -84.1207   29.3201    0.0000
   31   66  -54.8006  -84.1207   29.3201    0.0000
   31   67  -54.8006  -84.1207   29.3201    0.0000
   31   68  -54.8006  -84.1207   29.3201    0.0000
   31   69  -54.8006  -84.1207   29.3201    0.0000
   31   70  -54.8006  -84.1207   29.3201    0.0000
   31   71  -54.8006  -84.1207   29.3201    0.0000
   31   72  -54.8006  -84.1207   29.3201    0.0000
   31   73  -54.8006  -84.1207   29.3201    0.0000
   31   74  -54.8006  -84.1207   29.3201    0.0000
   31   75  -54.8006  -84.1207   29.3201    0.0000
   32    0  -54.9247  -84.1384   29.2136    0.0000
   32    1  -54.9247  -84.1384   29.2136    0.0000
   32    2  -54.9247  -84.1384   29.2136    0.0000
   32    3  -54.9203  -84.1386   29.2183    0.0000
   32    4  -54.5877  -83.9958   29.4082    0.0000
   32    5  -54.5877  -83.9958   29.4082    0.0000
   32    6  -54.5877  -83.9958   29.4082    0.0000
   32    7  -54.5877  -83.9958   29.4082    0.0000
   32    8  -54.9203  -84.1386   29.2183    0.0000
   32    9  -54.9203  -84.1386   29.2183    0.0000
   32   10  -54.9203  -84.1386   29.2183    0.0000
   32   11  -54.9203  -84.1386   29.2183    0.0000
   32   12  -54.9203  -84.1386   29.2183    0.0000
   32   13  -54.9203  -84.1386   29.2183    0.0000
   32   14  -54.9203  -84.1386   29.2183    0.0000
   32   15  -54.9203  -84.1386   29.2183    0.0000
   32   16  -54.9203  -84.1386   29.2183    0.0000
   32   17  -54.9203  -84.1386   29.2183    0.0000
   32   18  -54.9203  -84.1386   29.2183    0.0000
   32   19  -54.9203  -84.1386   29.2183    0.0000
   32   20  -54.9203  -84.1386   29.2183    0.0000
   32   21  -54.9203  -84.1386   29.2183    0.0000
   32   22  -54.9203  -84.1386   29.2183    0.0000
   32   23  -54.9203  -84.1386   29.2183    0.0000
   32   24  -54.7816  -84.0298   29.2481    0.0000
   32   25  -54.7816  -84.0298   29.2481    0.0000
   32   26  -54.7994  -84.1215   29.3221    0.0000
   32   27  -54.8006  -84.1207   29.3201    0.0000
   32   28  -54.8006  -84.1207   29.3201    0.0000
   32   29  -54.8006  -84.1207   29.3201    0.0000
   32   30  -54.8006  -84.1207   29.3201    0.0000
   32   31  -54.8006  -84.1207   29.3201    0.0000
   32   32  -54.8006  -84.1207   29.3201    0.0000
   32   33  -54.8006  -84.1207   29.3201    0.0000
   32   34  -54.8006  -84.1207   29.3201    0.0000
   32   35  -54.8006  -84.1207   29.3201    0.0000
   32   36  -54.8006  -84.1207   29.3201    0.0000
   32   37  -54.8006  -84.1207   29.3201    0.0000
   32   38  -54.8006  -84.1207   29.3201    0.0000
   32   39  -54.8006  -84.1207   29.3201    0.0000
   32   40  -54.8006  -84.1207   29.3201    0.0000
   32   41  -54.8006  -84.1207   29.3201    0.0000
   32   42  -54.8006  -84.1207   29.3201    0.0000
   32   43  -54.8006  -84.1207   29.3201    0.0000
   32   44  -54.5958  -83.5885   28.9927    0.0000
   32   45  -54.5958  -83.5885   28.9927    0.0000
   32   46  -54.5455  -83.5729   29.0273    0.0000
   32   47  -54.3774  -82.9406   28.5633    0.0000
   32   48  -54.3774  -82.9406   28.5633    0.0000
   32   49  -54.3774  -82.9406   28.5633    0.0000
   32   50  -54.3774  -82.9406   28.5633    0.0000
   32   51  -54.3774  -82.9406   28.5633    0.0000
   32   52  -54.3774  -82.9406   28.5633    0.0000
   32   53  -54.3774  -82.9406   28.5633    0.0000
   32   54  -54.3774  -82.9406   28.5633    0.0000
   32   55  -54.3774  -82.9406   28.5633    0.0000
   32   56  -54.3774  -82.9406   28.5633    0.0000
   32   57  -54.3774  -82.9406   28.5633    0.0000
   32   58  -54.3774  -82.9406   28.5633    0.0000
   32   59  -54.3898  -82.9469   28.5571    0.0000
   32   60  -54.1217  -82.8650   28.7433    0.0000
   32   61  -54.2371  -82.9457   28.7086    0.0000
   32   62  -54.2371  -82.9457   28.7086    0.0000
   32   63  -54.2371  -82.9457   28.7086    0.0000
   32   64  -54.2371  -82.9457   28.7086    0.0000
   32   65  -54.2371  -82.9457   28.7086    0.0000
   32   66  -53.9598  -82.7730   28.8132    0.0000
   32   67  -54.5407  -82.9732   28.4325    0.0000
   32   68  -54.5407  -82.9732   28.4325    0.0000
   32   69  -54.5407  -82.9732   28.4325    0.0000
   32   70  -54.5407  -82.9732   28.4325    0.0000
   32   71  -54.6455  -82.9074   28.2619    0.0000
   32   72  -54.6455  -82.9074   28.2619    0.0000
   32   73  -54.6455  -82.9074   28.2619    0.0000
   32   74  -54.6455  -82.9074   28.2619    0.0000
   32   75  -54.6455  -82.9074   28.2619    0.0000
